# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1685       5.250839288395e-11       7.414331401051e-16       2.232727801144e-18 
 1686       5.254163361898e-11       7.396659346752e-16       1.495042871021e-18 
 1687       5.257503458860e-11       7.379038937527e-16       8.074857816911e-19 
 1688       5.260852325122e-11       7.361469950289e-16       1.720591898339e-19 
 1689       5.264202671931e-11       7.343952159778e-16      -4.092254051057e-19 
 1690       5.267547175888e-11       7.326485338557e-16      -9.343476481518e-19 
 1691       5.270879013244e-11       7.309069274350e-16      -1.401911888994e-18 
 1692       5.274193467939e-11       7.291703822235e-16      -1.813053882884e-18 
 1693       5.277486337371e-11       7.274388852895e-16      -2.169550561802e-18 
 1694       5.280753399287e-11       7.257124235314e-16      -2.473187972668e-18 
 1695       5.283990411756e-11       7.239909836771e-16      -2.725761291149e-18 
 1696       5.287193113134e-11       7.222745522842e-16      -2.929074835470e-18 
 1697       5.290357222042e-11       7.205631157393e-16      -3.084942080216e-18 
 1698       5.293478437333e-11       7.188566602576e-16      -3.195185670144e-18 
 1699       5.296552438062e-11       7.171551718829e-16      -3.261637433987e-18 
 1700       5.299574883462e-11       7.154586364871e-16      -3.286138398264e-18 
 1701       5.302541412911e-11       7.137670397699e-16      -3.270538801087e-18 
 1702       5.305447645904e-11       7.120803672584e-16      -3.216698105967e-18 
 1703       5.308289182024e-11       7.103986043072e-16      -3.126485015622e-18 
 1704       5.311061600913e-11       7.087217360973e-16      -3.001777485786e-18 
 1705       5.313760462247e-11       7.070497476365e-16      -2.844462739015e-18 
 1706       5.316381305698e-11       7.053826237590e-16      -2.656437278494e-18 
 1707       5.318919650916e-11       7.037203491244e-16      -2.439606901845e-18 
 1708       5.321370997491e-11       7.020629082185e-16      -2.195886714936e-18 
 1709       5.323730824930e-11       7.004102853519e-16      -1.927201145686e-18 
 1710       5.325994592625e-11       6.987624646604e-16      -1.635483957874e-18 
 1711       5.328157739825e-11       6.971194301044e-16      -1.322678264945e-18 
 1712       5.330215685607e-11       6.954811654686e-16      -9.907365438199e-19 
 1713       5.332163828849e-11       6.938476543616e-16      -6.416206486999e-19 
 1714       5.333997548196e-11       6.922188802158e-16      -2.773018248765e-19 
 1715       5.335712202037e-11       6.905948262871e-16       1.002392774625e-19 
 1716       5.337303128472e-11       6.889754756543e-16       4.890125894249e-19 
 1717       5.338765645286e-11       6.873608112189e-16       8.870186096071e-19 
 1718       5.340095049918e-11       6.857508157049e-16       1.292248390286e-18 
 1719       5.341286619431e-11       6.841454716584e-16       1.702683523613e-18 
 1720       5.342335610488e-11       6.825447614473e-16       2.116296127805e-18 
 1721       5.343237259317e-11       6.809486672608e-16       2.531048833336e-18 
 1722       5.343986781686e-11       6.793571711096e-16       2.944894769133e-18 
 1723       5.344579372875e-11       6.777702548249e-16       3.355777548768e-18 
 1724       5.345010207641e-11       6.761879000586e-16       3.761631256645e-18 
 1725       5.345274440197e-11       6.746100882827e-16       4.160380434200e-18 
 1726       5.345367204177e-11       6.730368007892e-16       4.549940066091e-18 
 1727       5.345283612611e-11       6.714680186896e-16       4.928215566386e-18 
 1728       5.345018757894e-11       6.699037229146e-16       5.293102764765e-18 
 1729       5.344567711757e-11       6.683438942139e-16       5.642487892702e-18 
 1730       5.343925525238e-11       6.667885131558e-16       5.974247569665e-18 
 1731       5.343087994266e-11       6.652375615922e-16       6.286758032776e-18 
 1732       5.342053963528e-11       6.636910270673e-16       6.580427560460e-18 
 1733       5.340823042022e-11       6.621488984455e-16       6.856176974728e-18 
 1734       5.339394839204e-11       6.606111644493e-16       7.114931580024e-18 
 1735       5.337768965003e-11       6.590778136590e-16       7.357621169802e-18 
 1736       5.335945029812e-11       6.575488345124e-16       7.585180033099e-18 
 1737       5.333922644496e-11       6.560242153046e-16       7.798546961113e-18 
 1738       5.331701420392e-11       6.545039441877e-16       7.998665253776e-18 
 1739       5.329280969310e-11       6.529880091708e-16       8.186482726329e-18 
 1740       5.326660903536e-11       6.514763981191e-16       8.362951715900e-18 
 1741       5.323840835833e-11       6.499690987543e-16       8.529029088075e-18 
 1742       5.320820379442e-11       6.484660986541e-16       8.685676243478e-18 
 1743       5.317599148085e-11       6.469673852519e-16       8.833859124343e-18 
 1744       5.314176755967e-11       6.454729458365e-16       8.974548221091e-18 
 1745       5.310552817775e-11       6.439827675520e-16       9.108718578903e-18 
 1746       5.306726948684e-11       6.424968373975e-16       9.237349804298e-18 
 1747       5.302698764356e-11       6.410151422266e-16       9.361426071706e-18 
 1748       5.298467880941e-11       6.395376687476e-16       9.481936130046e-18 
 1749       5.294033915081e-11       6.380644035229e-16       9.599873309297e-18 
 1750       5.289396483911e-11       6.365953329686e-16       9.716235527078e-18 
 1751       5.284555205058e-11       6.351304433548e-16       9.832025295219e-18 
 1752       5.279509696647e-11       6.336697208049e-16       9.948249726341e-18 
 1753       5.274259577302e-11       6.322131512952e-16       1.006592054043e-17 
 1754       5.268804466145e-11       6.307607206553e-16       1.018605407140e-17 
 1755       5.263143982798e-11       6.293124145671e-16       1.030967127369e-17 
 1756       5.257277747389e-11       6.278682185650e-16       1.043779772882e-17 
 1757       5.251205380549e-11       6.264281180356e-16       1.057146365199e-17 
 1758       5.244926503416e-11       6.249920982173e-16       1.071170389863e-17 
 1759       5.238440737635e-11       6.235601442000e-16       1.085955797097e-17 
 1760       5.231747705362e-11       6.221322409250e-16       1.101607002466e-17 
 1761       5.224847029266e-11       6.207083731847e-16       1.118228887529e-17 
 1762       5.217738332528e-11       6.192885256223e-16       1.135926800501e-17 
 1763       5.210421238842e-11       6.178726827317e-16       1.154806556907e-17 
 1764       5.202895372424e-11       6.164608288568e-16       1.174974440242e-17 
 1765       5.195160358004e-11       6.150529481919e-16       1.196537202628e-17 
 1766       5.187215820834e-11       6.136490247808e-16       1.219602065470e-17 
 1767       5.179061386688e-11       6.122490425171e-16       1.244276720117e-17 
 1768       5.170696681865e-11       6.108529851433e-16       1.270669328513e-17 
 1769       5.162121333187e-11       6.094608362514e-16       1.298888523863e-17 
 1770       5.153334968006e-11       6.080725792817e-16       1.329043411285e-17 
 1771       5.144337737287e-11       6.066881987269e-16       1.361213153130e-17 
 1772       5.135131889602e-11       6.053076837538e-16       1.395355448839e-17 
 1773       5.125720210143e-11       6.039310246105e-16       1.431397300218e-17 
 1774       5.116105498845e-11       6.025582114258e-16       1.469265357632e-17 
 1775       5.106290570404e-11       6.011892342085e-16       1.508885919500e-17 
 1776       5.096278254297e-11       5.998240828475e-16       1.550184931788e-17 
 1777       5.086071394807e-11       5.984627471114e-16       1.593087987507e-17 
 1778       5.075672851045e-11       5.971052166485e-16       1.637520326203e-17 
 1779       5.065085496966e-11       5.957514809863e-16       1.683406833454e-17 
 1780       5.054312221400e-11       5.944015295313e-16       1.730672040364e-17 
 1781       5.043355928066e-11       5.930553515694e-16       1.779240123059e-17 
 1782       5.032219535596e-11       5.917129362647e-16       1.829034902178e-17 
 1783       5.020905977559e-11       5.903742726601e-16       1.879979842371e-17 
 1784       5.009418202479e-11       5.890393496766e-16       1.931998051792e-17 
 1785       4.997759173859e-11       5.877081561135e-16       1.985012281593e-17 
 1786       4.985931870204e-11       5.863806806478e-16       2.038944925420e-17 
 1787       4.973939285040e-11       5.850569118341e-16       2.093718018905e-17 
 1788       4.961784426935e-11       5.837368381046e-16       2.149253239164e-17 
 1789       4.949470319527e-11       5.824204477686e-16       2.205471904288e-17 
 1790       4.937000001536e-11       5.811077290124e-16       2.262294972839e-17 
 1791       4.924376526795e-11       5.797986698993e-16       2.319643043347e-17 
 1792       4.911602964266e-11       5.784932583689e-16       2.377436353798e-17 
 1793       4.898682398065e-11       5.771914822373e-16       2.435594781136e-17 
 1794       4.885617927479e-11       5.758933291969e-16       2.494037840753e-17 
 1795       4.872412666993e-11       5.745987868158e-16       2.552684685983e-17 
 1796       4.859069746312e-11       5.733078425381e-16       2.611454107601e-17 
 1797       4.845592310376e-11       5.720204836831e-16       2.670264533312e-17 
 1798       4.831983519389e-11       5.707366974457e-16       2.729034027248e-17 
 1799       4.818246548838e-11       5.694564708957e-16       2.787680289464e-17 
 1800       4.804384589511e-11       5.681797909780e-16       2.846120655430e-17 
 1801       4.790400847528e-11       5.669066445120e-16       2.904272095527e-17 
 1802       4.776298544352e-11       5.656370181917e-16       2.962051214541e-17 
 1803       4.762080916820e-11       5.643708985851e-16       3.019374251157e-17 
 1804       4.747751217156e-11       5.631082721345e-16       3.076157077453e-17 
 1805       4.733312713001e-11       5.618491251559e-16       3.132315198398e-17 
 1806       4.718768687430e-11       5.605934438389e-16       3.187763751343e-17 
 1807       4.704122438974e-11       5.593412142467e-16       3.242417505514e-17 
 1808       4.689377281643e-11       5.580924223154e-16       3.296190861513e-17 
 1809       4.674536544948e-11       5.568470538542e-16       3.348997850804e-17 
 1810       4.659603573919e-11       5.556050945450e-16       3.400752135217e-17 
 1811       4.644581771037e-11       5.543665309766e-16       3.451390783076e-17 
 1812       4.629474722330e-11       5.531313537550e-16       3.500945808699e-17 
 1813       4.614286072339e-11       5.518995544178e-16       3.549473209956e-17 
 1814       4.599019482324e-11       5.506711244020e-16       3.597029244467e-17 
 1815       4.583678630291e-11       5.494460550438e-16       3.643670429967e-17 
 1816       4.568267211013e-11       5.482243375781e-16       3.689453544665e-17 
 1817       4.552788936056e-11       5.470059631391e-16       3.734435627612e-17 
 1818       4.537247533800e-11       5.457909227595e-16       3.778673979063e-17 
 1819       4.521646749463e-11       5.445792073703e-16       3.822226160843e-17 
 1820       4.505990345124e-11       5.433708078011e-16       3.865149996707e-17 
 1821       4.490282099746e-11       5.421657147796e-16       3.907503572709e-17 
 1822       4.474525809202e-11       5.409639189314e-16       3.949345237564e-17 
 1823       4.458725286294e-11       5.397654107798e-16       3.990733603008e-17 
 1824       4.442884360778e-11       5.385701807460e-16       4.031727544169e-17 
 1825       4.427006879389e-11       5.373782191484e-16       4.072386199926e-17 
 1826       4.411096705862e-11       5.361895162029e-16       4.112768973274e-17 
 1827       4.395157720956e-11       5.350040620223e-16       4.152935531690e-17 
 1828       4.379193822478e-11       5.338218466165e-16       4.192945807493e-17 
 1829       4.363208925305e-11       5.326428598919e-16       4.232859998212e-17 
 1830       4.347206961409e-11       5.314670916518e-16       4.272738566947e-17 
 1831       4.331191879876e-11       5.302945315957e-16       4.312642242736e-17 
 1832       4.315167646936e-11       5.291251693194e-16       4.352632020916e-17 
 1833       4.299138245981e-11       5.279589943148e-16       4.392769163487e-17 
 1834       4.283107677591e-11       5.267959959694e-16       4.433115199480e-17 
 1835       4.267079959555e-11       5.256361635669e-16       4.473731925316e-17 
 1836       4.251059126895e-11       5.244794862860e-16       4.514681405172e-17 
 1837       4.235049231891e-11       5.233259532012e-16       4.556025971345e-17 
 1838       4.219054344104e-11       5.221755532819e-16       4.597828224618e-17 
 1839       4.203078550395e-11       5.210282753926e-16       4.640151034620e-17 
 1840       4.187125954954e-11       5.198841082927e-16       4.683057540191e-17 
 1841       4.171200679320e-11       5.187430406361e-16       4.726611149750e-17 
