# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1164       1.629450789527e-10       3.196081461872e-15      -6.674013120377e-17 
 1165       1.625349252535e-10       3.185422910423e-15      -6.431209892769e-17 
 1166       1.621145769235e-10       3.174808196574e-15      -6.180024059517e-17 
 1167       1.616841326719e-10       3.164237020493e-15      -5.920338614466e-17 
 1168       1.612436921193e-10       3.153709078282e-15      -5.652035956000e-17 
 1169       1.607933557991e-10       3.143224061964e-15      -5.374997885908e-17 
 1170       1.603332251598e-10       3.132781659469e-15      -5.089105608251e-17 
 1171       1.598634179219e-10       3.122381587013e-15      -4.794298686354e-17 
 1172       1.593841143542e-10       3.112023686670e-15      -4.490752721606e-17 
 1173       1.588955115790e-10       3.101707829992e-15      -4.178703890048e-17 
 1174       1.583978082736e-10       3.091433885731e-15      -3.858390189413e-17 
 1175       1.578912046735e-10       3.081201719833e-15      -3.530051443140e-17 
 1176       1.573759025759e-10       3.071011195426e-15      -3.193929304407e-17 
 1177       1.568521053434e-10       3.060862172817e-15      -2.850267260146e-17 
 1178       1.563200179069e-10       3.050754509480e-15      -2.499310635067e-17 
 1179       1.557798467695e-10       3.040688060053e-15      -2.141306595685e-17 
 1180       1.552318000100e-10       3.030662676327e-15      -1.776504154336e-17 
 1181       1.546760872859e-10       3.020678207237e-15      -1.405154173204e-17 
 1182       1.541129198371e-10       3.010734498861e-15      -1.027509368343e-17 
 1183       1.535425104895e-10       3.000831394403e-15      -6.438243136969e-18 
 1184       1.529650736583e-10       2.990968734195e-15      -2.543554451253e-18 
 1185       1.523808253512e-10       2.981146355680e-15       1.406389355756e-18 
 1186       1.517899831723e-10       2.971364093412e-15       5.408986566504e-18 
 1187       1.511927663253e-10       2.961621779044e-15       9.461616723617e-18 
 1188       1.505893956169e-10       2.951919241323e-15       1.356164058968e-17 
 1189       1.499800934603e-10       2.942256306079e-15       1.770640010699e-17 
 1190       1.493650838786e-10       2.932632796219e-15       2.189321835738e-17 
 1191       1.487445925086e-10       2.923048531723e-15       2.611939952193e-17 
 1192       1.481188466036e-10       2.913503329629e-15       3.038222884079e-17 
 1193       1.474880750373e-10       2.903997004031e-15       3.467897257294e-17 
 1194       1.468525083073e-10       2.894529366070e-15       3.900687795596e-17 
 1195       1.462123785381e-10       2.885100223926e-15       4.336317316579e-17 
 1196       1.455679194850e-10       2.875709382808e-15       4.774506727655e-17 
 1197       1.449193665374e-10       2.866356644952e-15       5.214975022027e-17 
 1198       1.442669567221e-10       2.857041809607e-15       5.657439274669e-17 
 1199       1.436109287068e-10       2.847764673033e-15       6.101614638301e-17 
 1200       1.429515228039e-10       2.838525028489e-15       6.547214339369e-17 
 1201       1.422889809734e-10       2.829322666226e-15       6.993949674023e-17 
 1202       1.416235468265e-10       2.820157373483e-15       7.441530004089e-17 
 1203       1.409554656295e-10       2.811028934474e-15       7.889662753054e-17 
 1204       1.402849843065e-10       2.801937130386e-15       8.338053402039e-17 
 1205       1.396123514435e-10       2.792881739365e-15       8.786405485776e-17 
 1206       1.389378172914e-10       2.783862536513e-15       9.234420588589e-17 
 1207       1.382616337698e-10       2.774879293880e-15       9.681798340366e-17 
 1208       1.375840544699e-10       2.765931780454e-15       1.012823641254e-16 
 1209       1.369053346587e-10       2.757019762156e-15       1.057343051408e-16 
 1210       1.362257312819e-10       2.748143001830e-15       1.101707438742e-16 
 1211       1.355454902168e-10       2.739301282187e-15       1.145890480406e-16 
 1212       1.348648078557e-10       2.730494474950e-15       1.189883715364e-16 
 1213       1.341838690654e-10       2.721722472531e-15       1.233683148345e-16 
 1214       1.335028598988e-10       2.712985165146e-15       1.277284764697e-16 
 1215       1.328219675968e-10       2.704282440809e-15       1.320684530352e-16 
 1216       1.321413805910e-10       2.695614185332e-15       1.363878391794e-16 
 1217       1.314612885058e-10       2.686980282312e-15       1.406862276021e-16 
 1218       1.307818821611e-10       2.678380613131e-15       1.449632090514e-16 
 1219       1.301033535747e-10       2.669815056946e-15       1.492183723202e-16 
 1220       1.294258959644e-10       2.661283490685e-15       1.534513042426e-16 
 1221       1.287497037506e-10       2.652785789042e-15       1.576615896907e-16 
 1222       1.280749725589e-10       2.644321824471e-15       1.618488115710e-16 
 1223       1.274018992220e-10       2.635891467178e-15       1.660125508210e-16 
 1224       1.267306817826e-10       2.627494585117e-15       1.701523864058e-16 
 1225       1.260615194956e-10       2.619131043986e-15       1.742678953145e-16 
 1226       1.253946128304e-10       2.610800707216e-15       1.783586525571e-16 
 1227       1.247301634734e-10       2.602503435971e-15       1.824242311607e-16 
 1228       1.240683743306e-10       2.594239089140e-15       1.864642021665e-16 
 1229       1.234094495296e-10       2.586007523328e-15       1.904781346259e-16 
 1230       1.227535944223e-10       2.577808592856e-15       1.944655955973e-16 
 1231       1.221010155871e-10       2.569642149752e-15       1.984261501426e-16 
 1232       1.214519208316e-10       2.561508043742e-15       2.023593613240e-16 
 1233       1.208065191947e-10       2.553406122254e-15       2.062647902000e-16 
 1234       1.201650209491e-10       2.545336230399e-15       2.101419958227e-16 
 1235       1.195276376039e-10       2.537298210978e-15       2.139905352338e-16 
 1236       1.188945819066e-10       2.529291904468e-15       2.178099634614e-16 
 1237       1.182660678457e-10       2.521317149017e-15       2.215998335167e-16 
 1238       1.176423106534e-10       2.513373780443e-15       2.253596963901e-16 
 1239       1.170235268076e-10       2.505461632222e-15       2.290891010482e-16 
 1240       1.164099340343e-10       2.497580535488e-15       2.327875944303e-16 
 1241       1.158017513103e-10       2.489730319023e-15       2.364547214447e-16 
 1242       1.151991988653e-10       2.481910809252e-15       2.400900249658e-16 
 1243       1.146024981845e-10       2.474121830239e-15       2.436930458300e-16 
 1244       1.140118720111e-10       2.466363203681e-15       2.472633228326e-16 
 1245       1.134275443483e-10       2.458634748898e-15       2.508003927246e-16 
 1246       1.128497404621e-10       2.450936282835e-15       2.543037902088e-16 
 1247       1.122786868834e-10       2.443267620048e-15       2.577730479367e-16 
 1248       1.117146114107e-10       2.435628572703e-15       2.612076965049e-16 
 1249       1.111577431122e-10       2.428018950571e-15       2.646072644518e-16 
 1250       1.106083123286e-10       2.420438561017e-15       2.679712782539e-16 
 1251       1.100665219788e-10       2.412887226954e-15       2.712996253864e-16 
 1252       1.095324611070e-10       2.405364840918e-15       2.745936481541e-16 
 1253       1.090061903302e-10       2.397871311610e-15       2.778550626357e-16 
 1254       1.084877704434e-10       2.390406545997e-15       2.810855968037e-16 
 1255       1.079772624193e-10       2.382970449305e-15       2.842869905492e-16 
 1256       1.074747274088e-10       2.375562925017e-15       2.874609957059e-16 
 1257       1.069802267413e-10       2.368183874869e-15       2.906093760746e-16 
 1258       1.064938219244e-10       2.360833198842e-15       2.937339074478e-16 
 1259       1.060155746447e-10       2.353510795162e-15       2.968363776338e-16 
 1260       1.055455467679e-10       2.346216560292e-15       2.999185864811e-16 
 1261       1.050838003384e-10       2.338950388931e-15       3.029823459030e-16 
 1262       1.046303975804e-10       2.331712174005e-15       3.060294799019e-16 
 1263       1.041854008974e-10       2.324501806668e-15       3.090618245933e-16 
 1264       1.037488728728e-10       2.317319176293e-15       3.120812282309e-16 
 1265       1.033208762698e-10       2.310164170471e-15       3.150895512304e-16 
 1266       1.029014740320e-10       2.303036675003e-15       3.180886661942e-16 
 1267       1.024907292833e-10       2.295936573900e-15       3.210804579354e-16 
 1268       1.020887053280e-10       2.288863749375e-15       3.240668235027e-16 
 1269       1.016954656515e-10       2.281818081840e-15       3.270496722045e-16 
 1270       1.013110739199e-10       2.274799449901e-15       3.300309256331e-16 
 1271       1.009355939806e-10       2.267807730355e-15       3.330125176896e-16 
 1272       1.005690898625e-10       2.260842798185e-15       3.359963946076e-16 
 1273       1.002116257760e-10       2.253904526552e-15       3.389845149784e-16 
 1274       9.986326611319e-11       2.246992786798e-15       3.419788497744e-16 
 1275       9.952407544837e-11       2.240107448435e-15       3.449813823746e-16 
 1276       9.919411853794e-11       2.233248379143e-15       3.479941085878e-16 
 1277       9.887346032072e-11       2.226415444767e-15       3.510190366781e-16 
 1278       9.856216591817e-11       2.219608509309e-15       3.540581873885e-16 
 1279       9.826030063455e-11       2.212827434928e-15       3.571135939655e-16 
 1280       9.796792995715e-11       2.206072081931e-15       3.601873021837e-16 
 1281       9.768511955648e-11       2.199342308774e-15       3.632813703699e-16 
 1282       9.741193528649e-11       2.192637972051e-15       3.663978694276e-16 
 1283       9.714844318476e-11       2.185958926495e-15       3.695388828614e-16 
 1284       9.689470947271e-11       2.179305024972e-15       3.727065068014e-16 
 1285       9.665080055579e-11       2.172676118476e-15       3.759028500274e-16 
 1286       9.641678302371e-11       2.166072056124e-15       3.791300339936e-16 
 1287       9.619272365062e-11       2.159492685153e-15       3.823901928526e-16 
 1288       9.597868939531e-11       2.152937850915e-15       3.856854734801e-16 
 1289       9.577474740146e-11       2.146407396874e-15       3.890180354992e-16 
 1290       9.558096499776e-11       2.139901164598e-15       3.923900513048e-16 
 1291       9.539738464658e-11       2.133419009023e-15       3.958027552220e-16 
 1292       9.522394847879e-11       2.126960844432e-15       3.992535791499e-16 
 1293       9.506057290469e-11       2.120526598987e-15       4.027389845283e-16 
 1294       9.490717358648e-11       2.114116199508e-15       4.062554102170e-16 
 1295       9.476366543669e-11       2.107729571470e-15       4.097992724515e-16 
 1296       9.462996261659e-11       2.101366638997e-15       4.133669647994e-16 
 1297       9.450597853455e-11       2.095027324861e-15       4.169548581158e-16 
 1298       9.439162584447e-11       2.088711550482e-15       4.205593004997e-16 
 1299       9.428681644418e-11       2.082419235916e-15       4.241766172497e-16 
 1300       9.419146147381e-11       2.076150299861e-15       4.278031108204e-16 
 1301       9.410547131426e-11       2.069904659647e-15       4.314350607776e-16 
 1302       9.402875558552e-11       2.063682231236e-15       4.350687237552e-16 
 1303       9.396122314514e-11       2.057482929219e-15       4.387003334106e-16 
 1304       9.390278208658e-11       2.051306666809e-15       4.423261003806e-16 
 1305       9.385333973763e-11       2.045153355842e-15       4.459422122379e-16 
 1306       9.381280265884e-11       2.039022906772e-15       4.495448334465e-16 
 1307       9.378107664187e-11       2.032915228668e-15       4.531301053179e-16 
 1308       9.375806670792e-11       2.026830229208e-15       4.566941459673e-16 
 1309       9.374367710614e-11       2.020767814681e-15       4.602330502693e-16 
 1310       9.373781131200e-11       2.014727889979e-15       4.637428898138e-16 
 1311       9.374037202573e-11       2.008710358596e-15       4.672197128622e-16 
 1312       9.375126117068e-11       2.002715122623e-15       4.706595443034e-16 
 1313       9.377037989176e-11       1.996742082747e-15       4.740583856095e-16 
 1314       9.379762855381e-11       1.990791138246e-15       4.774122147919e-16 
 1315       9.383290674003e-11       1.984862186986e-15       4.807169863576e-16 
 1316       9.387611325035e-11       1.978955125419e-15       4.839686312645e-16 
